Date,Humidity,Temperature
2021/8/21 6:24:19,33.60,23.60
2021/8/21 6:24:24,33.90,23.60
2021/8/21 6:24:29,34.10,23.60
2021/8/21 6:24:34,34.40,23.60
2021/8/21 6:24:39,34.30,23.60
2021/8/21 6:24:44,34.60,23.60
2021/8/21 6:24:49,34.70,23.60
2021/8/21 6:24:54,34.70,23.60
2021/8/21 6:25:0,34.50,23.60
2021/8/21 6:25:5,34.30,23.60
2021/8/21 6:25:10,34.20,23.60
2021/8/21 6:25:15,34.20,23.60
2021/8/21 6:25:20,34.10,23.60
2021/8/21 6:25:25,34.40,23.60
2021/8/21 6:25:30,34.80,23.60
2021/8/21 6:25:35,34.90,23.60
2021/8/21 6:25:40,35.00,23.60
2021/8/21 6:25:45,34.90,23.60
2021/8/21 6:25:50,34.80,23.60
2021/8/21 6:25:55,34.50,23.70
2021/8/21 6:26:1,34.30,23.60
2021/8/21 6:26:6,34.30,23.70
2021/8/21 6:26:11,34.20,23.70
2021/8/21 6:26:16,33.90,23.70
2021/8/21 6:26:21,33.90,23.70
2021/8/21 6:26:26,33.90,23.70
2021/8/21 6:26:31,33.90,23.70
2021/8/21 6:26:36,33.80,23.80
2021/8/21 6:26:41,33.70,23.80
2021/8/21 6:26:46,33.60,23.80
2021/8/21 6:26:51,33.60,23.80
2021/8/21 6:26:56,33.60,23.80
2021/8/21 6:27:2,33.70,23.80
2021/8/21 6:27:7,33.70,23.90
2021/8/21 6:27:12,33.60,23.90
2021/8/21 6:27:17,33.60,23.90
2021/8/21 6:27:22,33.60,23.90
2021/8/21 6:27:27,33.60,24.00
2021/8/21 6:27:32,33.60,24.00
2021/8/21 6:27:37,33.60,24.00
2021/8/21 6:27:42,33.50,24.00
2021/8/21 6:27:47,33.20,24.00
2021/8/21 6:27:52,33.10,24.00
2021/8/21 6:27:57,33.00,24.00
2021/8/21 6:28:3,33.00,24.00
2021/8/21 6:28:8,32.80,23.90
2021/8/21 6:28:13,32.80,23.90
2021/8/21 6:28:18,32.70,23.80
2021/8/21 6:28:23,32.70,23.80
2021/8/21 6:28:28,32.90,23.70
2021/8/21 6:28:33,33.00,23.70
2021/8/21 6:28:38,33.20,23.70
2021/8/21 6:28:43,33.20,23.60
2021/8/21 6:28:48,33.50,23.60
2021/8/21 6:28:53,34.20,23.70
2021/8/21 6:28:58,34.30,23.60
2021/8/21 6:29:4,34.60,23.70
2021/8/21 6:29:9,34.50,23.70
2021/8/21 6:29:14,34.50,23.60
2021/8/21 6:29:19,34.50,23.70
2021/8/21 6:29:24,34.20,23.70
2021/8/21 6:29:29,34.20,23.70
2021/8/21 6:29:34,34.20,23.60
2021/8/21 6:29:39,34.00,23.60
2021/8/21 6:29:44,34.20,23.70
2021/8/21 6:29:49,34.40,23.70
2021/8/21 6:29:54,34.50,23.70
2021/8/21 6:29:59,34.30,23.70
2021/8/21 6:30:5,34.50,23.70
2021/8/21 6:30:10,34.60,23.70
2021/8/21 6:30:15,34.30,23.70
2021/8/21 6:30:20,34.10,23.70
2021/8/21 6:30:25,33.80,23.70
2021/8/21 6:30:30,33.80,23.70
2021/8/21 6:30:35,33.80,23.80
2021/8/21 6:30:40,33.80,23.70
2021/8/21 6:30:45,33.90,23.80
2021/8/21 6:30:50,33.80,23.80
2021/8/21 6:30:55,33.70,23.80
2021/8/21 6:31:0,33.60,23.80
2021/8/21 6:31:6,33.50,23.90
2021/8/21 6:31:11,33.30,23.90
2021/8/21 6:31:16,33.40,23.90
2021/8/21 6:31:21,33.40,23.90
2021/8/21 6:31:26,33.40,23.90
2021/8/21 6:31:31,33.40,23.90
2021/8/21 6:31:36,33.40,24.00
2021/8/21 6:31:41,33.30,24.00
2021/8/21 6:31:46,33.30,24.00
2021/8/21 6:31:51,33.30,24.00
2021/8/21 6:31:56,33.20,24.00
2021/8/21 6:32:1,32.90,24.00
2021/8/21 6:32:7,32.80,24.00
2021/8/21 6:32:12,32.70,24.00
2021/8/21 6:32:17,32.60,23.90
2021/8/21 6:32:22,32.60,23.90
2021/8/21 6:32:27,32.60,23.80
2021/8/21 6:32:32,32.60,23.70
2021/8/21 6:32:37,32.80,23.70
2021/8/21 6:32:42,32.90,23.60
2021/8/21 6:32:47,33.10,23.60
2021/8/21 6:32:52,33.10,23.50
2021/8/21 6:32:57,33.20,23.60
2021/8/21 6:33:2,33.70,23.60
2021/8/21 6:33:8,34.00,23.50
2021/8/21 6:33:13,34.40,23.60
2021/8/21 6:33:18,35.00,23.60
2021/8/21 6:33:23,35.60,23.60
2021/8/21 6:33:28,35.10,23.60
2021/8/21 6:33:33,34.40,23.60
2021/8/21 6:33:38,34.30,23.60
2021/8/21 6:33:43,34.20,23.60
2021/8/21 6:33:48,34.10,23.60
2021/8/21 6:33:53,34.20,23.60
2021/8/21 6:33:58,34.20,23.60
2021/8/21 6:34:3,34.10,23.60
2021/8/21 6:34:9,34.10,23.60
2021/8/21 6:34:14,34.10,23.60
2021/8/21 6:34:19,34.30,23.70
2021/8/21 6:34:24,34.20,23.70
2021/8/21 6:34:29,34.00,23.70
2021/8/21 6:34:34,33.90,23.70
2021/8/21 6:34:39,33.90,23.70
2021/8/21 6:34:44,33.80,23.70
2021/8/21 6:34:49,33.70,23.70
2021/8/21 6:34:54,33.80,23.70
2021/8/21 6:34:59,33.70,23.80
2021/8/21 6:35:4,33.50,23.80
2021/8/21 6:35:10,33.50,23.80
2021/8/21 6:35:15,33.50,23.80
2021/8/21 6:35:20,33.40,23.80
2021/8/21 6:35:25,33.40,23.80
2021/8/21 6:35:30,33.50,23.90
2021/8/21 6:35:35,33.40,23.90
2021/8/21 6:35:40,33.40,23.90
2021/8/21 6:35:45,33.40,23.90
2021/8/21 6:35:50,33.20,23.90
2021/8/21 6:35:55,33.20,24.00
2021/8/21 6:36:0,33.20,23.90
2021/8/21 6:36:6,33.20,24.00
2021/8/21 6:36:11,33.10,24.00
2021/8/21 6:36:16,32.90,24.00
2021/8/21 6:36:21,32.90,24.00
2021/8/21 6:36:26,32.80,24.00
2021/8/21 6:36:31,32.70,24.00
2021/8/21 6:36:36,32.70,23.90
2021/8/21 6:36:41,32.60,23.90
2021/8/21 6:36:46,32.60,23.90
2021/8/21 6:36:51,32.60,23.80
2021/8/21 6:36:56,32.80,23.70
2021/8/21 6:37:1,32.90,23.70
2021/8/21 6:37:7,33.00,23.70
2021/8/21 6:37:12,33.20,23.70
2021/8/21 6:37:17,33.20,23.70
2021/8/21 6:37:22,33.20,23.70
2021/8/21 6:37:27,33.30,23.70
2021/8/21 6:37:32,33.50,23.70
2021/8/21 6:37:37,34.00,23.70
2021/8/21 6:37:42,34.20,23.70
2021/8/21 6:37:47,34.20,23.70
2021/8/21 6:37:52,33.90,23.70
2021/8/21 6:37:57,33.80,23.70
2021/8/21 6:38:2,33.80,23.70
2021/8/21 6:38:8,34.00,23.70
2021/8/21 6:38:13,34.00,23.70
2021/8/21 6:38:18,33.90,23.70
2021/8/21 6:38:23,33.90,23.70
2021/8/21 6:38:28,33.80,23.70
2021/8/21 6:38:33,33.90,23.70
2021/8/21 6:38:38,34.00,23.70
2021/8/21 6:38:43,34.10,23.70
2021/8/21 6:38:48,34.00,23.80
2021/8/21 6:38:53,34.10,23.80
2021/8/21 6:38:58,34.00,23.80
2021/8/21 6:39:3,33.90,23.80
2021/8/21 6:39:9,33.80,23.80
2021/8/21 6:39:14,33.70,23.80
2021/8/21 6:39:19,33.60,23.80
2021/8/21 6:39:24,33.50,23.80
2021/8/21 6:39:29,33.30,23.90
2021/8/21 6:39:34,33.30,23.90
2021/8/21 6:39:39,33.30,23.90
2021/8/21 6:39:44,33.30,23.90
2021/8/21 6:39:49,33.30,23.90
2021/8/21 6:39:54,33.30,24.00
2021/8/21 6:39:59,33.30,24.00
2021/8/21 6:40:4,33.20,24.00
2021/8/21 6:40:10,33.10,24.00
2021/8/21 6:40:15,33.00,24.00
2021/8/21 6:40:20,32.80,24.00
2021/8/21 6:40:25,32.70,24.00
2021/8/21 6:40:30,32.60,24.00
2021/8/21 6:40:35,32.60,23.90
2021/8/21 6:40:40,32.60,23.90
2021/8/21 6:40:45,32.50,23.80
2021/8/21 6:40:50,32.60,23.80
2021/8/21 6:40:55,32.70,23.70
2021/8/21 6:41:0,32.90,23.70
2021/8/21 6:41:5,32.90,23.60
2021/8/21 6:41:11,33.10,23.60
2021/8/21 6:41:16,33.20,23.60
2021/8/21 6:41:21,33.50,23.60
2021/8/21 6:41:26,33.80,23.60
2021/8/21 6:41:31,34.10,23.60
2021/8/21 6:41:36,34.30,23.60
2021/8/21 6:41:41,34.50,23.60
2021/8/21 6:41:46,34.40,23.60
2021/8/21 6:41:51,34.00,23.60
2021/8/21 6:41:56,34.00,23.60
2021/8/21 6:42:1,34.00,23.60
2021/8/21 6:42:6,34.10,23.60
2021/8/21 6:42:12,34.30,23.60
2021/8/21 6:42:17,34.30,23.60
2021/8/21 6:42:22,34.10,23.60
2021/8/21 6:42:27,33.90,23.60
2021/8/21 6:42:32,33.90,23.70
2021/8/21 6:42:37,33.90,23.70
2021/8/21 6:42:42,33.70,23.60
2021/8/21 6:42:47,33.70,23.70
2021/8/21 6:42:52,33.60,23.70
2021/8/21 6:42:57,33.70,23.70
2021/8/21 6:43:2,33.70,23.70
2021/8/21 6:43:7,33.70,23.70
2021/8/21 6:43:13,33.60,23.70
2021/8/21 6:43:18,33.50,23.70
2021/8/21 6:43:23,33.40,23.80
2021/8/21 6:43:28,33.40,23.80
2021/8/21 6:43:33,33.40,23.80
2021/8/21 6:43:38,33.20,23.80
2021/8/21 6:43:43,33.20,23.80
2021/8/21 6:43:48,33.20,23.80
2021/8/21 6:43:53,33.30,23.90
2021/8/21 6:43:58,33.30,23.90
2021/8/21 6:44:3,33.20,23.90
2021/8/21 6:44:8,33.20,23.90
2021/8/21 6:44:14,33.20,23.90
2021/8/21 6:44:19,33.20,24.00
2021/8/21 6:44:24,33.20,24.00
2021/8/21 6:44:29,33.10,24.00
2021/8/21 6:44:34,33.10,24.00
2021/8/21 6:44:39,33.00,24.00
2021/8/21 6:44:44,32.90,24.00
2021/8/21 6:44:49,32.70,24.00
2021/8/21 6:44:54,32.70,24.00
2021/8/21 6:44:59,32.60,23.90
2021/8/21 6:45:4,32.70,23.90
2021/8/21 6:45:9,32.60,23.80
2021/8/21 6:45:15,32.60,23.80
2021/8/21 6:45:20,32.80,23.70
2021/8/21 6:45:25,32.90,23.70
2021/8/21 6:45:30,33.00,23.70
2021/8/21 6:45:35,33.20,23.70
2021/8/21 6:45:40,33.70,23.60
2021/8/21 6:45:45,33.90,23.60
2021/8/21 6:45:50,34.50,23.60
2021/8/21 6:45:55,35.10,23.60
2021/8/21 6:46:0,35.40,23.60
2021/8/21 6:46:5,35.50,23.60
2021/8/21 6:46:10,34.90,23.60
2021/8/21 6:46:16,34.60,23.60
2021/8/21 6:46:21,34.40,23.60
2021/8/21 6:46:26,34.30,23.60
2021/8/21 6:46:31,34.40,23.60
2021/8/21 6:46:36,34.30,23.70
2021/8/21 6:46:41,34.30,23.70
2021/8/21 6:46:46,34.10,23.60
2021/8/21 6:46:51,34.00,23.70
2021/8/21 6:46:56,33.90,23.70
2021/8/21 6:47:1,33.80,23.70
2021/8/21 6:47:6,33.80,23.70
2021/8/21 6:47:11,33.70,23.70
2021/8/21 6:47:17,33.60,23.70
2021/8/21 6:47:22,33.50,23.70
2021/8/21 6:47:27,33.60,23.80
2021/8/21 6:47:32,33.50,23.80
2021/8/21 6:47:37,33.50,23.80
2021/8/21 6:47:42,33.50,23.80
2021/8/21 6:47:47,33.30,23.80
2021/8/21 6:47:52,33.20,23.80
2021/8/21 6:47:57,33.30,23.90
2021/8/21 6:48:2,33.10,23.90
2021/8/21 6:48:7,33.20,23.90
2021/8/21 6:48:12,33.30,23.90
2021/8/21 6:48:18,33.20,23.90
2021/8/21 6:48:23,33.00,23.90
2021/8/21 6:48:28,33.00,23.90
2021/8/21 6:48:33,33.00,24.00
2021/8/21 6:48:38,33.00,24.00
2021/8/21 6:48:43,32.90,24.00
2021/8/21 6:48:48,32.90,24.00
2021/8/21 6:48:53,32.90,24.10
2021/8/21 6:48:58,32.90,24.10
2021/8/21 6:49:3,32.70,24.00
2021/8/21 6:49:8,32.60,23.90
2021/8/21 6:49:14,32.60,23.90
2021/8/21 6:49:19,32.60,23.90
2021/8/21 6:49:24,32.60,23.80
2021/8/21 6:49:29,32.70,23.70
2021/8/21 6:49:34,32.90,23.80
2021/8/21 6:49:39,33.00,23.70
2021/8/21 6:49:44,33.10,23.70
2021/8/21 6:49:50,33.20,23.70
2021/8/21 6:49:55,33.20,23.70
2021/8/21 6:50:0,33.30,23.60
2021/8/21 6:50:5,33.40,23.70
2021/8/21 6:50:10,34.00,23.60
2021/8/21 6:50:15,34.80,23.60
2021/8/21 6:50:20,34.60,23.60
2021/8/21 6:50:25,34.50,23.70
2021/8/21 6:50:30,34.60,23.70
2021/8/21 6:50:35,34.50,23.70
2021/8/21 6:50:40,34.20,23.70
2021/8/21 6:50:46,33.90,23.70
2021/8/21 6:50:51,33.70,23.70
2021/8/21 6:50:56,33.80,23.70
2021/8/21 6:51:1,33.80,23.70
2021/8/21 6:51:6,33.80,23.70
2021/8/21 6:51:11,33.70,23.70
2021/8/21 6:51:16,33.70,23.70
2021/8/21 6:51:21,33.60,23.70
2021/8/21 6:51:26,33.70,23.70
2021/8/21 6:51:31,33.70,23.80
2021/8/21 6:51:36,33.60,23.80
2021/8/21 6:51:41,33.60,23.80
2021/8/21 6:51:47,33.50,23.80
2021/8/21 6:51:52,33.50,23.80
2021/8/21 6:51:57,33.50,23.80
2021/8/21 6:52:2,33.50,23.80
2021/8/21 6:52:7,33.50,23.90
2021/8/21 6:52:12,33.50,23.80
2021/8/21 6:52:17,33.50,23.90
2021/8/21 6:52:22,33.40,23.90
2021/8/21 6:52:27,33.30,23.90
2021/8/21 6:52:32,33.30,23.90
2021/8/21 6:52:37,33.10,23.90
2021/8/21 6:52:42,33.10,24.00
2021/8/21 6:52:48,33.10,24.00
2021/8/21 6:52:53,33.10,24.00
2021/8/21 6:52:58,33.10,24.00
2021/8/21 6:53:3,32.90,24.00
2021/8/21 6:53:8,32.80,24.00
2021/8/21 6:53:13,32.80,24.00
2021/8/21 6:53:18,32.70,24.00
2021/8/21 6:53:23,32.70,23.90
2021/8/21 6:53:28,32.70,23.90
2021/8/21 6:53:33,32.70,23.80
2021/8/21 6:53:38,32.60,23.80
2021/8/21 6:53:43,32.80,23.80
2021/8/21 6:53:49,33.00,23.70
2021/8/21 6:53:54,33.20,23.70
2021/8/21 6:53:59,33.20,23.70
2021/8/21 6:54:4,33.30,23.70
2021/8/21 6:54:9,33.40,23.60
2021/8/21 6:54:14,33.90,23.70
2021/8/21 6:54:19,34.10,23.60
2021/8/21 6:54:24,34.80,23.70
2021/8/21 6:54:29,34.90,23.70
2021/8/21 6:54:34,34.50,23.70
2021/8/21 6:54:39,34.20,23.70
2021/8/21 6:54:45,34.10,23.70
2021/8/21 6:54:50,34.20,23.70
2021/8/21 6:54:55,34.50,23.70
2021/8/21 6:55:0,34.90,23.70
2021/8/21 6:55:5,35.30,23.70
2021/8/21 6:55:10,35.10,23.70
2021/8/21 6:55:15,35.00,23.70
2021/8/21 6:55:20,34.80,23.70
2021/8/21 6:55:25,34.60,23.70
2021/8/21 6:55:30,34.40,23.70
2021/8/21 6:55:35,34.30,23.70
2021/8/21 6:55:40,34.20,23.70
2021/8/21 6:55:46,34.10,23.70
2021/8/21 6:55:51,34.00,23.70
2021/8/21 6:55:56,34.00,23.80
2021/8/21 6:56:1,33.90,23.80
2021/8/21 6:56:6,33.70,23.80
2021/8/21 6:56:11,33.60,23.80
2021/8/21 6:56:16,33.60,23.80
2021/8/21 6:56:21,33.60,23.80
2021/8/21 6:56:26,33.60,23.80
2021/8/21 6:56:31,33.50,23.80
2021/8/21 6:56:36,33.40,23.80
2021/8/21 6:56:41,33.50,23.90
2021/8/21 6:56:47,33.40,23.90
2021/8/21 6:56:52,33.30,23.80
2021/8/21 6:56:57,33.40,23.90
2021/8/21 6:57:2,33.50,23.90
2021/8/21 6:57:7,33.40,23.90
2021/8/21 6:57:12,33.30,23.90
2021/8/21 6:57:17,33.30,23.90
2021/8/21 6:57:22,33.30,24.00
2021/8/21 6:57:27,33.20,24.00
2021/8/21 6:57:32,33.20,24.00
2021/8/21 6:57:37,33.00,24.00
2021/8/21 6:57:42,32.90,24.00
2021/8/21 6:57:48,32.90,24.00
2021/8/21 6:57:53,32.80,24.00
2021/8/21 6:57:58,32.80,23.90
2021/8/21 6:58:3,32.70,23.90
2021/8/21 6:58:8,32.70,23.90
2021/8/21 6:58:13,32.60,23.80
2021/8/21 6:58:18,32.90,23.80
2021/8/21 6:58:23,33.00,23.70
2021/8/21 6:58:28,33.10,23.70
2021/8/21 6:58:33,33.20,23.70
2021/8/21 6:58:38,33.30,23.70
2021/8/21 6:58:44,33.70,23.60
2021/8/21 6:58:49,34.00,23.60
2021/8/21 6:58:54,35.10,23.60
2021/8/21 6:58:59,36.00,23.60
2021/8/21 6:59:4,36.10,23.60
2021/8/21 6:59:9,35.20,23.60
2021/8/21 6:59:14,35.60,23.60
2021/8/21 6:59:19,35.60,23.60
2021/8/21 6:59:24,35.40,23.60
2021/8/21 6:59:29,35.30,23.60
2021/8/21 6:59:34,35.00,23.60
2021/8/21 6:59:39,34.80,23.60
2021/8/21 6:59:45,34.50,23.60
2021/8/21 6:59:50,34.20,23.60
2021/8/21 6:59:55,34.10,23.60
2021/8/21 7:0:0,34.10,23.60
2021/8/21 7:0:5,34.00,23.60
2021/8/21 7:0:10,34.00,23.60
2021/8/21 7:0:15,34.00,23.60
2021/8/21 7:0:20,34.00,23.70
2021/8/21 7:0:25,33.80,23.70
2021/8/21 7:0:30,33.70,23.70
2021/8/21 7:0:35,33.70,23.70
2021/8/21 7:0:40,33.70,23.70
2021/8/21 7:0:46,33.70,23.70
2021/8/21 7:0:51,33.70,23.70
2021/8/21 7:0:56,33.70,23.70
2021/8/21 7:1:1,33.70,23.80
2021/8/21 7:1:6,33.70,23.80
2021/8/21 7:1:11,33.50,23.80
2021/8/21 7:1:16,33.50,23.80
2021/8/21 7:1:21,33.50,23.80
2021/8/21 7:1:26,33.40,23.80
2021/8/21 7:1:31,33.30,23.80
2021/8/21 7:1:36,33.40,23.90
2021/8/21 7:1:41,33.40,23.90
2021/8/21 7:1:47,33.30,23.90
2021/8/21 7:1:52,33.30,23.90
2021/8/21 7:1:57,33.40,23.90
2021/8/21 7:2:2,33.30,23.90
2021/8/21 7:2:7,33.30,23.90
2021/8/21 7:2:12,33.30,23.90
2021/8/21 7:2:17,33.30,24.00
2021/8/21 7:2:22,33.30,24.00
2021/8/21 7:2:27,33.20,24.00
2021/8/21 7:2:32,33.10,24.10
2021/8/21 7:2:37,33.00,24.00
2021/8/21 7:2:42,33.10,24.10
2021/8/21 7:2:48,33.00,24.00
2021/8/21 7:2:53,32.80,24.00
2021/8/21 7:2:58,32.80,23.90
2021/8/21 7:3:3,32.80,23.90
2021/8/21 7:3:8,32.90,23.90
2021/8/21 7:3:13,32.70,23.80
2021/8/21 7:3:18,32.90,23.70
2021/8/21 7:3:23,33.10,23.70
2021/8/21 7:3:28,33.20,23.70
2021/8/21 7:3:33,33.30,23.60
2021/8/21 7:3:38,33.40,23.60
2021/8/21 7:3:43,33.50,23.60
2021/8/21 7:3:49,33.80,23.60
2021/8/21 7:3:54,33.90,23.60
2021/8/21 7:3:59,34.00,23.60
2021/8/21 7:4:4,34.70,23.60
2021/8/21 7:4:9,35.30,23.60
2021/8/21 7:4:14,35.00,23.60
2021/8/21 7:4:19,34.90,23.60
2021/8/21 7:4:24,34.50,23.60
2021/8/21 7:4:29,34.40,23.60
2021/8/21 7:4:34,34.40,23.60
2021/8/21 7:4:39,34.40,23.60
2021/8/21 7:4:44,34.50,23.60
2021/8/21 7:4:50,34.50,23.60
2021/8/21 7:4:55,34.30,23.60
2021/8/21 7:5:0,34.30,23.60
2021/8/21 7:5:5,34.10,23.60
2021/8/21 7:5:10,34.10,23.60
2021/8/21 7:5:15,34.20,23.60
2021/8/21 7:5:20,34.20,23.60
2021/8/21 7:5:25,34.20,23.70
2021/8/21 7:5:30,34.10,23.70
2021/8/21 7:5:35,34.00,23.70
2021/8/21 7:5:40,33.80,23.70
2021/8/21 7:5:46,33.70,23.70
2021/8/21 7:5:51,33.60,23.70
2021/8/21 7:5:56,33.70,23.70
2021/8/21 7:6:1,33.80,23.80
2021/8/21 7:6:6,33.80,23.80
2021/8/21 7:6:11,33.70,23.80
2021/8/21 7:6:16,33.60,23.80
2021/8/21 7:6:21,33.50,23.80
2021/8/21 7:6:26,33.50,23.80
2021/8/21 7:6:31,33.50,23.80
2021/8/21 7:6:36,33.70,23.90
2021/8/21 7:6:41,33.70,23.90
2021/8/21 7:6:47,33.60,23.90
2021/8/21 7:6:52,33.60,23.90
2021/8/21 7:6:57,33.30,23.90
2021/8/21 7:7:2,33.30,23.90
2021/8/21 7:7:7,33.20,23.90
2021/8/21 7:7:12,33.20,24.00
2021/8/21 7:7:17,33.20,24.00
2021/8/21 7:7:22,33.20,24.00
2021/8/21 7:7:27,33.30,24.00
2021/8/21 7:7:32,33.20,24.00
2021/8/21 7:7:37,33.00,24.00
2021/8/21 7:7:42,33.00,24.00
2021/8/21 7:7:48,32.90,24.00
2021/8/21 7:7:53,32.80,23.90
2021/8/21 7:7:58,32.80,23.80
2021/8/21 7:8:3,32.90,23.80
2021/8/21 7:8:8,32.90,23.70
2021/8/21 7:8:13,33.00,23.70
2021/8/21 7:8:18,33.10,23.60
2021/8/21 7:8:23,31.70,23.60
2021/8/21 7:8:28,33.40,23.60
2021/8/21 7:8:33,33.50,23.60
2021/8/21 7:8:38,33.60,23.60
2021/8/21 7:8:43,33.70,23.60
2021/8/21 7:8:49,33.70,23.50
2021/8/21 7:8:54,34.00,23.50
2021/8/21 7:8:59,34.00,23.50
2021/8/21 7:9:4,34.00,23.50
2021/8/21 7:9:9,34.10,23.50
2021/8/21 7:9:14,34.30,23.50
2021/8/21 7:9:19,34.30,23.50
2021/8/21 7:9:24,34.70,23.50
2021/8/21 7:9:29,34.60,23.50
2021/8/21 7:9:34,34.60,23.50
2021/8/21 7:9:39,34.60,23.50
2021/8/21 7:9:44,34.60,23.50
2021/8/21 7:9:50,34.70,23.50
2021/8/21 7:9:55,34.60,23.50
2021/8/21 7:10:0,34.60,23.60
2021/8/21 7:10:5,34.40,23.60
2021/8/21 7:10:10,34.40,23.60
2021/8/21 7:10:15,34.30,23.60
2021/8/21 7:10:20,34.30,23.60
2021/8/21 7:10:25,34.20,23.50
2021/8/21 7:10:30,34.30,23.60
2021/8/21 7:10:35,34.30,23.60
2021/8/21 7:10:40,34.30,23.60
2021/8/21 7:10:45,34.10,23.60
2021/8/21 7:10:51,34.10,23.60
2021/8/21 7:10:56,34.10,23.70
2021/8/21 7:11:1,34.20,23.70
2021/8/21 7:11:6,34.00,23.70
2021/8/21 7:11:11,33.90,23.70
2021/8/21 7:11:16,33.90,23.70
2021/8/21 7:11:21,33.90,23.80
2021/8/21 7:11:26,34.00,23.80
2021/8/21 7:11:31,34.30,23.80
2021/8/21 7:11:36,34.10,23.80
2021/8/21 7:11:41,33.90,23.80
2021/8/21 7:11:46,33.90,23.80
2021/8/21 7:11:52,33.90,23.90
2021/8/21 7:11:57,33.90,23.90
2021/8/21 7:12:2,33.80,23.90
2021/8/21 7:12:7,33.80,23.90
2021/8/21 7:12:12,33.80,23.90
2021/8/21 7:12:17,33.70,23.90
2021/8/21 7:12:22,33.70,23.90
2021/8/21 7:12:27,33.70,24.00
2021/8/21 7:12:32,33.70,24.00
2021/8/21 7:12:37,33.70,24.00
2021/8/21 7:12:42,33.60,24.00
2021/8/21 7:12:48,33.50,24.00
2021/8/21 7:12:53,33.40,24.00
2021/8/21 7:12:58,33.30,24.00
2021/8/21 7:13:3,31.50,23.90
2021/8/21 7:13:8,33.00,23.90
2021/8/21 7:13:13,32.90,23.80
2021/8/21 7:13:18,32.90,23.80
2021/8/21 7:13:23,33.10,23.80
2021/8/21 7:13:28,33.20,23.70
2021/8/21 7:13:33,33.30,23.70
2021/8/21 7:13:38,33.50,23.70
2021/8/21 7:13:43,34.10,23.70
2021/8/21 7:13:49,34.60,23.70
2021/8/21 7:13:54,35.00,23.70
2021/8/21 7:13:59,34.90,23.60
2021/8/21 7:14:4,34.90,23.60
2021/8/21 7:14:9,34.80,23.60
2021/8/21 7:14:14,34.70,23.60
2021/8/21 7:14:19,34.80,23.60
2021/8/21 7:14:24,34.70,23.60
2021/8/21 7:14:29,34.60,23.60
2021/8/21 7:14:34,34.50,23.60
2021/8/21 7:14:39,34.60,23.60
2021/8/21 7:14:44,34.70,23.60
2021/8/21 7:14:50,34.70,23.70
2021/8/21 7:14:55,34.60,23.60
2021/8/21 7:15:0,34.80,23.70
2021/8/21 7:15:5,34.80,23.60
2021/8/21 7:15:10,34.60,23.60
2021/8/21 7:15:15,34.50,23.70
2021/8/21 7:15:20,34.40,23.60
2021/8/21 7:15:25,34.30,23.70
2021/8/21 7:15:30,34.10,23.70
2021/8/21 7:15:35,34.10,23.70
2021/8/21 7:15:40,34.20,23.70
2021/8/21 7:15:45,34.20,23.70
2021/8/21 7:15:51,34.10,23.70
2021/8/21 7:15:56,34.00,23.70
2021/8/21 7:16:1,34.00,23.80
2021/8/21 7:16:6,33.90,23.70
2021/8/21 7:16:11,34.00,23.80
2021/8/21 7:16:16,33.90,23.80
2021/8/21 7:16:21,33.90,23.80
2021/8/21 7:16:26,33.90,23.80
2021/8/21 7:16:31,33.90,23.80
2021/8/21 7:16:36,33.90,23.90
2021/8/21 7:16:41,33.80,23.90
2021/8/21 7:16:47,33.90,23.90
2021/8/21 7:16:52,33.80,23.90
2021/8/21 7:16:57,33.80,23.90
2021/8/21 7:17:2,33.80,24.00
2021/8/21 7:17:7,33.80,24.00
2021/8/21 7:17:12,33.70,24.00
2021/8/21 7:17:17,33.60,24.00
2021/8/21 7:17:22,33.50,24.00
2021/8/21 7:17:27,33.30,24.00
2021/8/21 7:17:32,33.20,24.00
2021/8/21 7:17:37,33.00,23.90
2021/8/21 7:17:42,33.00,23.90
2021/8/21 7:17:48,32.90,23.80
2021/8/21 7:17:53,32.90,23.80
2021/8/21 7:17:58,33.00,23.70
2021/8/21 7:18:3,33.20,23.70
2021/8/21 7:18:8,33.20,23.70
2021/8/21 7:18:13,33.30,23.70
2021/8/21 7:18:18,33.40,23.70
2021/8/21 7:18:23,33.50,23.60
2021/8/21 7:18:28,33.70,23.60
2021/8/21 7:18:33,34.40,23.60
2021/8/21 7:18:38,34.70,23.70
2021/8/21 7:18:43,34.70,23.60
2021/8/21 7:18:49,34.80,23.60
2021/8/21 7:18:54,35.00,23.60
2021/8/21 7:18:59,34.90,23.60
2021/8/21 7:19:4,34.40,23.60
2021/8/21 7:19:9,34.30,23.70
2021/8/21 7:19:14,34.20,23.60
2021/8/21 7:19:19,34.20,23.60
2021/8/21 7:19:24,34.30,23.70
2021/8/21 7:19:29,34.20,23.60
2021/8/21 7:19:34,34.00,23.60
2021/8/21 7:19:39,34.10,23.70
2021/8/21 7:19:44,33.90,23.60
2021/8/21 7:19:50,33.90,23.70
2021/8/21 7:19:55,33.90,23.70
2021/8/21 7:20:0,33.90,23.70
2021/8/21 7:20:5,33.90,23.70
2021/8/21 7:20:10,33.80,23.70
2021/8/21 7:20:15,33.80,23.70
2021/8/21 7:20:20,33.80,23.70
2021/8/21 7:20:25,33.70,23.70
2021/8/21 7:20:30,33.70,23.70
2021/8/21 7:20:35,33.70,23.80
2021/8/21 7:20:40,33.70,23.80
